year,district,province,urban_rural,material_type,waste_category,bin_color,segregation_required,composition_percent,total_generated_tons,recycled_tons,composted_tons,landfilled_tons,open_dumped_tons,recycling_rate_percent,wrong_disposal_rate_percent,correctly_segregated_percent,co2_saved_tons,economic_value_LKR
2018,Badulla,Uva,Rural,E-waste,Hazardous,Red,False,2.0,2.37,0.0,0.0,1.52,0.85,0.1,25.0,75.0,0.0,0
2018,Badulla,Uva,Rural,Rubber/Wood,Inert,Black,False,4.0,4.73,0.0,0.0,2.78,1.95,0.2,46.2,53.8,0.0,0
2018,Monaragala,Uva,Rural,Organic/Food,Biodegradable,Green,False,64.0,37.84,0.0,2.27,18.34,17.23,3.9,32.3,67.7,0.0,0
2018,Monaragala,Uva,Rural,Paper,Recyclable,Blue,True,12.0,7.09,1.4,0.0,2.73,2.96,19.8,54.3,45.7,1.19,16800
2018,Monaragala,Uva,Rural,Plastic,Recyclable,Blue,True,7.0,4.14,0.3,0.0,2.47,1.37,7.2,43.7,56.3,0.26,5400
2018,Monaragala,Uva,Rural,Metal,Recyclable,Blue,True,4.0,2.37,0.68,0.0,0.57,1.12,28.6,22.4,77.6,0.58,30600
2018,Monaragala,Uva,Rural,Glass,Recyclable,Blue,True,3.0,1.77,0.2,0.0,0.66,0.91,11.2,28.0,72.0,0.17,1600
2018,Monaragala,Uva,Rural,Textile,Recyclable,Blue,True,4.0,2.37,0.23,0.0,1.26,0.88,9.7,42.5,57.5,0.2,1150
2018,Monaragala,Uva,Rural,E-waste,Hazardous,Red,False,2.0,1.18,0.0,0.0,0.67,0.51,2.4,30.7,69.3,0.0,0
2018,Monaragala,Uva,Rural,Rubber/Wood,Inert,Black,False,4.0,2.37,0.0,0.0,1.64,0.73,0.0,30.6,69.4,0.0,0
2018,Ratnapura,Sabaragamuwa,Rural,Organic/Food,Biodegradable,Green,False,64.0,82.56,0.0,4.95,33.48,44.13,4.0,50.5,49.5,0.0,0
2018,Ratnapura,Sabaragamuwa,Rural,Paper,Recyclable,Blue,True,12.0,15.48,3.01,0.0,4.77,7.7,19.5,43.3,56.7,2.56,36120
2018,Ratnapura,Sabaragamuwa,Rural,Plastic,Recyclable,Blue,True,7.0,9.03,0.52,0.0,3.75,4.76,5.7,43.5,56.5,0.44,9360
2018,Ratnapura,Sabaragamuwa,Rural,Metal,Recyclable,Blue,True,4.0,5.16,1.52,0.0,1.95,1.69,29.5,35.6,64.4,1.29,68400
2018,Ratnapura,Sabaragamuwa,Rural,Glass,Recyclable,Blue,True,3.0,3.87,0.48,0.0,1.39,2.0,12.4,39.1,60.9,0.41,3840
2018,Ratnapura,Sabaragamuwa,Rural,Textile,Recyclable,Blue,True,4.0,5.16,0.41,0.0,1.94,2.81,7.9,23.9,76.1,0.35,2050
2018,Ratnapura,Sabaragamuwa,Rural,E-waste,Hazardous,Red,False,2.0,2.58,0.0,0.0,1.78,0.8,1.4,45.9,54.1,0.0,0
2018,Ratnapura,Sabaragamuwa,Rural,Rubber/Wood,Inert,Black,False,4.0,5.16,0.0,0.0,3.25,1.91,2.5,50.0,50.0,0.0,0
2018,Kegalle,Sabaragamuwa,Rural,Organic/Food,Biodegradable,Green,False,64.0,61.92,0.0,3.72,25.53,32.67,2.5,46.4,53.6,0.0,0
2018,Kegalle,Sabaragamuwa,Rural,Paper,Recyclable,Blue,True,12.0,11.61,2.28,0.0,5.79,3.54,19.6,53.7,46.3,1.94,27360
2018,Kegalle,Sabaragamuwa,Rural,Plastic,Recyclable,Blue,True,7.0,6.77,0.51,0.0,3.71,2.55,7.6,49.0,51.0,0.43,9180
2018,Kegalle,Sabaragamuwa,Rural,Metal,Recyclable,Blue,True,4.0,3.87,1.1,0.0,0.76,2.01,28.4,23.9,76.1,0.94,49500
2018,Kegalle,Sabaragamuwa,Rural,Glass,Recyclable,Blue,True,3.0,2.9,0.39,0.0,1.25,1.26,13.4,23.4,76.6,0.33,3120
2018,Kegalle,Sabaragamuwa,Rural,Textile,Recyclable,Blue,True,4.0,3.87,0.28,0.0,2.42,1.17,7.3,36.4,63.6,0.24,1400
2018,Kegalle,Sabaragamuwa,Rural,E-waste,Hazardous,Red,False,2.0,1.94,0.0,0.0,1.07,0.87,0.9,30.4,69.6,0.0,0
2018,Kegalle,Sabaragamuwa,Rural,Rubber/Wood,Inert,Black,False,4.0,3.87,0.0,0.0,1.99,1.88,0.0,21.7,78.3,0.0,0
2018,Trincomalee,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,55.04,0.0,3.3,23.5,28.24,5.0,43.4,56.6,0.0,0
2018,Trincomalee,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,10.32,1.94,0.0,2.98,5.4,18.8,26.5,73.5,1.65,23280
2018,Trincomalee,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,6.02,0.3,0.0,3.55,2.17,5.0,47.8,52.2,0.26,5400
2018,Trincomalee,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.44,0.94,0.0,0.97,1.53,27.4,54.8,45.2,0.8,42300
2018,Trincomalee,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.58,0.36,0.0,1.11,1.11,14.0,22.2,77.8,0.31,2880
2018,Trincomalee,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.44,0.33,0.0,1.56,1.55,9.7,24.0,76.0,0.28,1650
2018,Trincomalee,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.72,0.0,0.0,0.81,0.91,0.0,43.4,56.6,0.0,0
2018,Trincomalee,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.44,0.0,0.0,1.65,1.79,2.2,40.0,60.0,0.0,0
2018,Batticaloa,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,61.92,0.0,3.72,32.96,25.24,3.4,31.1,68.9,0.0,0
2018,Batticaloa,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,11.61,2.1,0.0,3.78,5.73,18.1,41.1,58.9,1.78,25200
2018,Batticaloa,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,6.77,0.56,0.0,3.43,2.78,8.3,41.2,58.8,0.48,10080
2018,Batticaloa,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.87,1.15,0.0,0.99,1.73,29.8,44.6,55.4,0.98,51750
2018,Batticaloa,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.9,0.33,0.0,1.33,1.24,11.5,23.6,76.4,0.28,2640
2018,Batticaloa,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.87,0.31,0.0,1.93,1.63,7.9,42.8,57.2,0.26,1550
2018,Batticaloa,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.94,0.0,0.0,1.07,0.87,3.5,46.0,54.0,0.0,0
2018,Batticaloa,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.87,0.0,0.0,2.1,1.77,0.9,22.5,77.5,0.0,0
2018,Ampara,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,51.6,0.0,3.1,28.35,20.15,2.4,36.5,63.5,0.0,0
2018,Ampara,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,9.67,1.6,0.0,4.83,3.24,16.6,29.7,70.3,1.36,19200
2018,Ampara,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,5.64,0.48,0.0,3.0,2.16,8.6,36.9,63.1,0.41,8640
2018,Ampara,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.23,0.91,0.0,0.86,1.46,28.0,29.8,70.2,0.77,40950
2018,Ampara,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.42,0.28,0.0,1.1,1.04,11.4,20.2,79.8,0.24,2240
2018,Ampara,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.23,0.21,0.0,1.87,1.15,6.4,21.3,78.7,0.18,1050
2018,Ampara,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.61,0.0,0.0,0.99,0.62,0.1,48.1,51.9,0.0,0
2018,Ampara,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.23,0.0,0.0,1.85,1.38,1.1,30.3,69.7,0.0,0
2018,Vavuniya,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,30.96,0.0,1.86,16.74,12.36,5.1,23.0,77.0,0.0,0
2018,Vavuniya,Northern,Rural,Paper,Recyclable,Blue,True,12.0,5.8,1.09,0.0,2.8,1.91,18.9,32.1,67.9,0.93,13080
2018,Vavuniya,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,3.39,0.23,0.0,1.4,1.76,6.7,37.3,62.7,0.2,4140
2018,Vavuniya,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.94,0.58,0.0,0.3,1.06,30.1,24.6,75.4,0.49,26100
2018,Vavuniya,Northern,Rural,Glass,Recyclable,Blue,True,3.0,1.45,0.17,0.0,0.7,0.58,11.6,34.8,65.2,0.14,1360
2018,Vavuniya,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.94,0.16,0.0,0.76,1.02,8.0,45.0,55.0,0.14,800
2018,Vavuniya,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.97,0.0,0.0,0.6,0.37,2.1,48.8,51.2,0.0,0
2018,Vavuniya,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.94,0.0,0.0,0.96,0.98,2.7,20.1,79.9,0.0,0
2018,Mannar,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,20.64,0.0,1.24,12.94,6.46,3.9,29.0,71.0,0.0,0
2018,Mannar,Northern,Rural,Paper,Recyclable,Blue,True,12.0,3.87,0.64,0.0,1.48,1.75,16.6,44.0,56.0,0.54,7680
2018,Mannar,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,2.26,0.12,0.0,1.25,0.89,5.1,36.0,64.0,0.1,2160
2018,Mannar,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.29,0.37,0.0,0.49,0.43,28.7,34.7,65.3,0.31,16650
2018,Mannar,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.97,0.13,0.0,0.53,0.31,13.5,22.8,77.2,0.11,1040
2018,Mannar,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.29,0.1,0.0,0.5,0.69,7.8,43.4,56.6,0.09,500
2018,Mannar,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.65,0.0,0.0,0.4,0.25,2.4,40.8,59.2,0.0,0
2018,Mannar,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.29,0.0,0.0,0.7,0.59,0.0,52.0,48.0,0.0,0
2018,Kilinochchi,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,17.2,0.0,1.03,7.25,8.92,3.8,45.3,54.7,0.0,0
2018,Kilinochchi,Northern,Rural,Paper,Recyclable,Blue,True,12.0,3.23,0.55,0.0,0.98,1.7,16.9,22.3,77.7,0.47,6600
2018,Kilinochchi,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,1.88,0.13,0.0,1.12,0.63,6.8,20.4,79.6,0.11,2340
2018,Kilinochchi,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.07,0.31,0.0,0.36,0.4,28.9,37.0,63.0,0.26,13950
2018,Kilinochchi,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.81,0.1,0.0,0.46,0.25,12.8,24.3,75.7,0.09,800
2018,Kilinochchi,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.07,0.09,0.0,0.57,0.41,8.6,45.5,54.5,0.08,450
2018,Kilinochchi,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.54,0.0,0.0,0.26,0.28,2.3,44.2,55.8,0.0,0
2018,Kilinochchi,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.07,0.0,0.0,0.57,0.5,0.6,29.6,70.4,0.0,0
2018,Mullaitivu,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,13.76,0.0,0.83,6.09,6.84,2.6,35.6,64.4,0.0,0
2018,Mullaitivu,Northern,Rural,Paper,Recyclable,Blue,True,12.0,2.58,0.51,0.0,0.77,1.3,19.6,50.0,50.0,0.43,6120
2018,Mullaitivu,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,1.51,0.13,0.0,0.76,0.62,8.4,31.2,68.8,0.11,2340
2018,Mullaitivu,Northern,Rural,Metal,Recyclable,Blue,True,4.0,0.86,0.25,0.0,0.27,0.34,29.6,41.0,59.0,0.21,11250
2018,Mullaitivu,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.65,0.09,0.0,0.25,0.31,13.4,33.1,66.9,0.08,720
2018,Mullaitivu,Northern,Rural,Textile,Recyclable,Blue,True,4.0,0.86,0.06,0.0,0.45,0.35,7.0,25.0,75.0,0.05,300
2018,Mullaitivu,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.43,0.0,0.0,0.26,0.17,3.2,25.4,74.6,0.0,0
2018,Mullaitivu,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,0.86,0.0,0.0,0.46,0.4,0.0,42.3,57.7,0.0,0
2019,Colombo,Western,Urban,Organic/Food,Biodegradable,Green,False,64.0,668.8,0.0,40.13,416.04,212.63,4.9,19.1,80.9,0.0,0
2019,Colombo,Western,Urban,Paper,Recyclable,Blue,True,12.0,125.4,37.07,0.0,29.48,58.85,29.6,24.4,75.6,31.51,444840
2019,Colombo,Western,Urban,Plastic,Recyclable,Blue,True,7.0,73.15,7.67,0.0,39.55,25.93,10.5,34.7,65.3,6.52,138060
2019,Colombo,Western,Urban,Metal,Recyclable,Blue,True,4.0,41.8,20.08,0.0,1.99,19.73,48.0,11.8,88.2,17.07,903600
2019,Colombo,Western,Urban,Glass,Recyclable,Blue,True,3.0,31.35,6.46,0.0,15.27,9.62,20.6,21.6,78.4,5.49,51680
2019,Colombo,Western,Urban,Textile,Recyclable,Blue,True,4.0,41.8,6.54,0.0,18.71,16.55,15.6,9.1,90.9,5.56,32700
2019,Colombo,Western,Urban,E-waste,Hazardous,Red,False,2.0,20.9,0.0,0.0,12.6,8.3,0.9,12.3,87.7,0.0,0
2019,Colombo,Western,Urban,Rubber/Wood,Inert,Black,False,4.0,41.8,0.0,0.0,21.36,20.44,0.0,20.4,79.6,0.0,0
2019,Gampaha,Western,Urban,Organic/Food,Biodegradable,Green,False,64.0,337.92,0.0,20.28,140.22,177.42,4.7,11.1,88.9,0.0,0
2019,Gampaha,Western,Urban,Paper,Recyclable,Blue,True,12.0,63.36,20.36,0.0,19.02,23.98,32.1,32.0,68.0,17.31,244320
2019,Gampaha,Western,Urban,Plastic,Recyclable,Blue,True,7.0,36.96,4.23,0.0,14.0,18.73,11.4,34.6,65.4,3.6,76140
2019,Gampaha,Western,Urban,Metal,Recyclable,Blue,True,4.0,21.12,10.01,0.0,0.0,11.41,47.4,18.5,81.5,8.51,450450
2019,Gampaha,Western,Urban,Glass,Recyclable,Blue,True,3.0,15.84,3.2,0.0,6.54,6.1,20.2,22.6,77.4,2.72,25600
2019,Gampaha,Western,Urban,Textile,Recyclable,Blue,True,4.0,21.12,2.62,0.0,9.24,9.26,12.4,22.6,77.4,2.23,13100
2019,Gampaha,Western,Urban,E-waste,Hazardous,Red,False,2.0,10.56,0.0,0.0,5.19,5.37,3.8,19.9,80.1,0.0,0
2019,Gampaha,Western,Urban,Rubber/Wood,Inert,Black,False,4.0,21.12,0.0,0.0,13.41,7.71,0.6,13.3,86.7,0.0,0
2019,Kalutara,Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,147.84,0.0,8.87,81.96,57.01,1.6,29.5,70.5,0.0,0
2019,Kalutara,Western,Rural,Paper,Recyclable,Blue,True,12.0,27.72,5.69,0.0,9.85,12.18,20.5,32.2,67.8,4.84,68280
2019,Kalutara,Western,Rural,Plastic,Recyclable,Blue,True,7.0,16.17,1.15,0.0,9.61,5.41,7.1,35.5,64.5,0.98,20700
2019,Kalutara,Western,Rural,Metal,Recyclable,Blue,True,4.0,9.24,2.79,0.0,2.55,3.9,30.2,34.1,65.9,2.37,125550
2019,Kalutara,Western,Rural,Glass,Recyclable,Blue,True,3.0,6.93,1.02,0.0,2.31,3.6,14.7,41.8,58.2,0.87,8160
2019,Kalutara,Western,Rural,Textile,Recyclable,Blue,True,4.0,9.24,0.81,0.0,4.22,4.21,8.8,27.0,73.0,0.69,4050
2019,Kalutara,Western,Rural,E-waste,Hazardous,Red,False,2.0,4.62,0.0,0.0,3.19,1.43,1.3,36.6,63.4,0.0,0
2019,Kalutara,Western,Rural,Rubber/Wood,Inert,Black,False,4.0,9.24,0.0,0.0,5.94,3.3,1.0,53.7,46.3,0.0,0
2019,Kandy,Central,Urban,Organic/Food,Biodegradable,Green,False,64.0,218.24,0.0,13.09,100.28,104.87,7.1,22.4,77.6,0.0,0
2019,Kandy,Central,Urban,Paper,Recyclable,Blue,True,12.0,40.92,13.01,0.0,14.3,13.61,31.8,29.3,70.7,11.06,156120
2019,Kandy,Central,Urban,Plastic,Recyclable,Blue,True,7.0,23.87,2.27,0.0,9.7,11.9,9.5,15.4,84.6,1.93,40860
2019,Kandy,Central,Urban,Metal,Recyclable,Blue,True,4.0,13.64,6.78,0.0,0.0,7.31,49.7,12.0,88.0,5.76,305100
2019,Kandy,Central,Urban,Glass,Recyclable,Blue,True,3.0,10.23,2.1,0.0,2.55,5.58,20.5,21.1,78.9,1.78,16800
2019,Kandy,Central,Urban,Textile,Recyclable,Blue,True,4.0,13.64,2.08,0.0,5.46,6.1,15.2,18.1,81.9,1.77,10400
2019,Kandy,Central,Urban,E-waste,Hazardous,Red,False,2.0,6.82,0.0,0.0,4.43,2.39,1.9,28.6,71.4,0.0,0
2019,Kandy,Central,Urban,Rubber/Wood,Inert,Black,False,4.0,13.64,0.0,0.0,7.8,5.84,0.9,21.3,78.7,0.0,0
2019,Matale,Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,66.88,0.0,4.01,28.33,34.54,3.7,54.3,45.7,0.0,0
2019,Matale,Central,Rural,Paper,Recyclable,Blue,True,12.0,12.54,2.29,0.0,3.89,6.36,18.3,46.8,53.2,1.95,27480
2019,Matale,Central,Rural,Plastic,Recyclable,Blue,True,7.0,7.32,0.52,0.0,2.85,3.95,7.1,27.0,73.0,0.44,9360
2019,Matale,Central,Rural,Metal,Recyclable,Blue,True,4.0,4.18,1.18,0.0,0.85,2.15,28.1,35.4,64.6,1.0,53100
2019,Matale,Central,Rural,Glass,Recyclable,Blue,True,3.0,3.14,0.44,0.0,1.06,1.64,14.1,22.2,77.8,0.37,3520
2019,Matale,Central,Rural,Textile,Recyclable,Blue,True,4.0,4.18,0.42,0.0,2.04,1.72,10.0,37.9,62.1,0.36,2100
2019,Matale,Central,Rural,E-waste,Hazardous,Red,False,2.0,2.09,0.0,0.0,0.98,1.11,2.2,20.7,79.3,0.0,0
2019,Matale,Central,Rural,Rubber/Wood,Inert,Black,False,4.0,4.18,0.0,0.0,2.21,1.97,0.8,45.3,54.7,0.0,0
2019,Nuwara Eliya,Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,59.84,0.0,3.59,36.29,19.96,4.2,30.5,69.5,0.0,0
2019,Nuwara Eliya,Central,Rural,Paper,Recyclable,Blue,True,12.0,11.22,2.03,0.0,3.57,5.62,18.1,29.8,70.2,1.73,24360
2019,Nuwara Eliya,Central,Rural,Plastic,Recyclable,Blue,True,7.0,6.55,0.37,0.0,2.65,3.53,5.6,20.3,79.7,0.31,6660
2019,Nuwara Eliya,Central,Rural,Metal,Recyclable,Blue,True,4.0,3.74,1.18,0.0,0.81,1.75,31.7,49.0,51.0,1.0,53100
2019,Nuwara Eliya,Central,Rural,Glass,Recyclable,Blue,True,3.0,2.81,0.33,0.0,1.63,0.85,11.9,45.8,54.2,0.28,2640
2019,Nuwara Eliya,Central,Rural,Textile,Recyclable,Blue,True,4.0,3.74,0.37,0.0,1.56,1.81,9.8,25.0,75.0,0.31,1850
2019,Nuwara Eliya,Central,Rural,E-waste,Hazardous,Red,False,2.0,1.87,0.0,0.0,0.95,0.92,2.7,43.0,57.0,0.0,0
2019,Nuwara Eliya,Central,Rural,Rubber/Wood,Inert,Black,False,4.0,3.74,0.0,0.0,1.83,1.91,1.9,41.5,58.5,0.0,0
2019,Galle,Southern,Urban,Organic/Food,Biodegradable,Green,False,64.0,133.76,0.0,8.03,69.3,56.43,3.9,10.1,89.9,0.0,0
2019,Galle,Southern,Urban,Paper,Recyclable,Blue,True,12.0,25.08,7.51,0.0,7.49,10.08,29.9,9.8,90.2,6.38,90120
2019,Galle,Southern,Urban,Plastic,Recyclable,Blue,True,7.0,14.63,1.52,0.0,8.32,4.79,10.4,29.8,70.2,1.29,27360
2019,Galle,Southern,Urban,Metal,Recyclable,Blue,True,4.0,8.36,4.18,0.0,1.52,2.66,50.0,33.8,66.2,3.55,188100
2019,Galle,Southern,Urban,Glass,Recyclable,Blue,True,3.0,6.27,1.3,0.0,2.62,2.35,20.8,10.1,89.9,1.1,10400
2019,Galle,Southern,Urban,Textile,Recyclable,Blue,True,4.0,8.36,1.15,0.0,3.04,4.17,13.8,27.1,72.9,0.98,5750
2019,Galle,Southern,Urban,E-waste,Hazardous,Red,False,2.0,4.18,0.0,0.0,2.85,1.33,1.0,18.9,81.1,0.0,0
2019,Galle,Southern,Urban,Rubber/Wood,Inert,Black,False,4.0,8.36,0.0,0.0,5.37,2.99,0.6,15.6,84.4,0.0,0
2019,Matara,Southern,Rural,Organic/Food,Biodegradable,Green,False,64.0,109.12,0.0,6.55,44.48,58.09,4.6,34.2,65.8,0.0,0
2019,Matara,Southern,Rural,Paper,Recyclable,Blue,True,12.0,20.46,4.15,0.0,8.53,7.78,20.3,36.7,63.3,3.53,49800
2019,Matara,Southern,Rural,Plastic,Recyclable,Blue,True,7.0,11.94,0.68,0.0,5.77,5.49,5.7,54.3,45.7,0.58,12240
2019,Matara,Southern,Rural,Metal,Recyclable,Blue,True,4.0,6.82,2.05,0.0,2.11,2.66,30.1,42.7,57.3,1.74,92250
2019,Matara,Southern,Rural,Glass,Recyclable,Blue,True,3.0,5.12,0.57,0.0,1.88,2.67,11.2,37.6,62.4,0.48,4560
2019,Matara,Southern,Rural,Textile,Recyclable,Blue,True,4.0,6.82,0.56,0.0,3.22,3.04,8.3,41.9,58.1,0.48,2800
2019,Matara,Southern,Rural,E-waste,Hazardous,Red,False,2.0,3.41,0.0,0.0,1.81,1.6,0.0,28.5,71.5,0.0,0
2019,Matara,Southern,Rural,Rubber/Wood,Inert,Black,False,4.0,6.82,0.0,0.0,3.37,3.45,1.7,48.1,51.9,0.0,0
2019,Hambantota,Southern,Rural,Organic/Food,Biodegradable,Green,False,64.0,63.36,0.0,3.8,32.31,27.25,3.6,25.0,75.0,0.0,0
2019,Hambantota,Southern,Rural,Paper,Recyclable,Blue,True,12.0,11.88,2.35,0.0,5.16,4.37,19.8,37.4,62.6,2.0,28200
2019,Hambantota,Southern,Rural,Plastic,Recyclable,Blue,True,7.0,6.93,0.41,0.0,4.21,2.31,5.9,42.0,58.0,0.35,7380
2019,Hambantota,Southern,Rural,Metal,Recyclable,Blue,True,4.0,3.96,1.1,0.0,0.93,1.93,27.9,31.1,68.9,0.94,49500
2019,Hambantota,Southern,Rural,Glass,Recyclable,Blue,True,3.0,2.97,0.32,0.0,1.38,1.27,10.7,21.6,78.4,0.27,2560
2019,Hambantota,Southern,Rural,Textile,Recyclable,Blue,True,4.0,3.96,0.3,0.0,1.77,1.89,7.6,22.2,77.8,0.26,1500
2019,Hambantota,Southern,Rural,E-waste,Hazardous,Red,False,2.0,1.98,0.0,0.0,1.38,0.6,3.1,28.6,71.4,0.0,0
2019,Hambantota,Southern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.96,0.0,0.0,2.46,1.5,1.8,23.6,76.4,0.0,0
2019,Jaffna,Northern,Urban,Organic/Food,Biodegradable,Green,False,64.0,84.48,0.0,5.07,48.36,31.05,5.0,30.8,69.2,0.0,0
2019,Jaffna,Northern,Urban,Paper,Recyclable,Blue,True,12.0,15.84,4.68,0.0,3.28,7.88,29.6,32.1,67.9,3.98,56160
2019,Jaffna,Northern,Urban,Plastic,Recyclable,Blue,True,7.0,9.24,0.99,0.0,3.38,4.87,10.8,18.2,81.8,0.84,17820
2019,Jaffna,Northern,Urban,Metal,Recyclable,Blue,True,4.0,5.28,2.64,0.0,0.94,1.7,50.1,26.5,73.5,2.24,118800
2019,Jaffna,Northern,Urban,Glass,Recyclable,Blue,True,3.0,3.96,0.82,0.0,1.57,1.57,20.6,25.1,74.9,0.7,6560
2019,Jaffna,Northern,Urban,Textile,Recyclable,Blue,True,4.0,5.28,0.77,0.0,2.92,1.59,14.6,12.5,87.5,0.65,3850
2019,Jaffna,Northern,Urban,E-waste,Hazardous,Red,False,2.0,2.64,0.0,0.0,1.41,1.23,3.6,34.1,65.9,0.0,0
2019,Jaffna,Northern,Urban,Rubber/Wood,Inert,Black,False,4.0,5.28,0.0,0.0,2.44,2.84,2.4,27.0,73.0,0.0,0
2019,Kurunegala,North Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,140.8,0.0,8.45,86.4,45.95,2.6,47.4,52.6,0.0,0
2019,Kurunegala,North Western,Rural,Paper,Recyclable,Blue,True,12.0,26.4,5.08,0.0,13.08,8.24,19.2,32.6,67.4,4.32,60960
2019,Kurunegala,North Western,Rural,Plastic,Recyclable,Blue,True,7.0,15.4,1.33,0.0,7.52,6.55,8.6,35.1,64.9,1.13,23940
2019,Kurunegala,North Western,Rural,Metal,Recyclable,Blue,True,4.0,8.8,2.6,0.0,3.1,3.1,29.5,32.9,67.1,2.21,117000
2019,Kurunegala,North Western,Rural,Glass,Recyclable,Blue,True,3.0,6.6,0.81,0.0,3.72,2.07,12.2,46.9,53.1,0.69,6480
2019,Kurunegala,North Western,Rural,Textile,Recyclable,Blue,True,4.0,8.8,0.72,0.0,3.63,4.45,8.1,49.8,50.2,0.61,3600
2019,Kurunegala,North Western,Rural,E-waste,Hazardous,Red,False,2.0,4.4,0.0,0.0,2.36,2.04,0.5,36.5,63.5,0.0,0
2019,Kurunegala,North Western,Rural,Rubber/Wood,Inert,Black,False,4.0,8.8,0.0,0.0,5.69,3.11,2.4,43.7,56.3,0.0,0
2019,Puttalam,North Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,59.84,0.0,3.59,33.88,22.37,3.8,24.8,75.2,0.0,0
2019,Puttalam,North Western,Rural,Paper,Recyclable,Blue,True,12.0,11.22,2.16,0.0,3.62,5.44,19.3,31.0,69.0,1.84,25920
2019,Puttalam,North Western,Rural,Plastic,Recyclable,Blue,True,7.0,6.55,0.48,0.0,3.46,2.61,7.4,45.0,55.0,0.41,8640
2019,Puttalam,North Western,Rural,Metal,Recyclable,Blue,True,4.0,3.74,1.07,0.0,0.72,1.95,28.5,30.1,69.9,0.91,48150
2019,Puttalam,North Western,Rural,Glass,Recyclable,Blue,True,3.0,2.81,0.34,0.0,1.59,0.88,12.2,23.9,76.1,0.29,2720
2019,Puttalam,North Western,Rural,Textile,Recyclable,Blue,True,4.0,3.74,0.32,0.0,2.05,1.37,8.5,49.2,50.8,0.27,1600
2019,Puttalam,North Western,Rural,E-waste,Hazardous,Red,False,2.0,1.87,0.0,0.0,1.13,0.74,0.0,31.8,68.2,0.0,0
2019,Puttalam,North Western,Rural,Rubber/Wood,Inert,Black,False,4.0,3.74,0.0,0.0,2.5,1.24,0.0,34.5,65.5,0.0,0
2019,Anuradhapura,North Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,91.52,0.0,5.49,49.32,36.71,3.4,38.6,61.4,0.0,0
2019,Anuradhapura,North Central,Rural,Paper,Recyclable,Blue,True,12.0,17.16,3.27,0.0,8.7,5.19,19.0,36.2,63.8,2.78,39240
